rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
206,9959,specialized_enriched,active_fraction,0.014573951251804829,0.004125959239900112,3.5322577953338623,3.5322577953338623,62,8
207,6422,specialized_enriched,active_fraction,0.0064441487193107605,0.0018256520852446556,3.5297791957855225,3.5297791957855225,49,8
208,8521,specialized_enriched,mean,0.054299745708703995,0.015384717844426632,3.5294599533081055,3.5294599533081055,80,8
209,1270,specialized_enriched,active_fraction,0.008128657937049866,0.0023035325575619936,3.5287792682647705,3.5287792682647705,76,8
210,10931,specialized_enriched,active_fraction,0.00880814716219902,0.002496694214642048,3.527923822402954,3.527923822402954,76,8
211,90,specialized_enriched,mean,0.07102120667695999,0.02019832655787468,3.516192674636841,3.516192674636841,80,8
212,8175,specialized_enriched,active_fraction,0.006094479933381081,0.001736891339533031,3.508843421936035,3.508843421936035,79,8
213,16052,specialized_enriched,active_fraction,0.02621367573738098,0.007477970793843269,3.505453109741211,3.505453109741211,80,8
214,4278,specialized_enriched,active_fraction,0.004427112638950348,0.0012637423351407051,3.503176689147949,3.503176689147949,51,8
215,2577,specialized_enriched,active_fraction,0.025844460353255272,0.007380983792245388,3.501492738723755,3.501492738723755,65,8
216,12970,specialized_enriched,active_fraction,0.00865158811211586,0.0024712670128792524,3.500871419906616,3.500871419906616,48,8
217,6993,specialized_enriched,active_fraction,0.007869359105825424,0.002249371027573943,3.4984710216522217,3.4984710216522217,69,8
218,14269,specialized_enriched,active_fraction,0.02773463726043701,0.007929566316306591,3.4976234436035156,3.4976234436035156,79,8
219,4519,specialized_enriched,active_fraction,0.01294180192053318,0.003703000023961067,3.494950532913208,3.494950532913208,80,8
220,14854,specialized_enriched,active_fraction,0.013439354486763477,0.0038539946544915438,3.4871232509613037,3.4871232509613037,77,8
221,8555,specialized_enriched,active_fraction,0.006007654592394829,0.001722976565361023,3.486788272857666,3.486788272857666,68,8
222,12820,specialized_enriched,mean,0.07861196249723434,0.02256692759692669,3.4835031032562256,3.4835031032562256,63,8
223,5494,specialized_enriched,mean,0.06746166944503784,0.019374024122953415,3.4820680618286133,3.4820680618286133,79,8
224,1099,specialized_enriched,mean,0.06957798451185226,0.020016858354210854,3.4759693145751953,3.4759693145751953,80,8
225,11663,specialized_enriched,active_fraction,0.0246503297239542,0.007109303493052721,3.467334032058716,3.467334032058716,67,8
226,4537,specialized_enriched,active_fraction,0.0048572770319879055,0.0014015312772244215,3.4656929969787598,3.4656929969787598,43,8
227,2828,specialized_enriched,mean,0.05526433512568474,0.015947936102747917,3.465296983718872,3.465296983718872,80,8
228,10152,specialized_enriched,active_fraction,0.03593265265226364,0.010369864292442799,3.4651033878326416,3.4651033878326416,80,8
229,408,specialized_enriched,mean,0.028033655136823654,0.008099053986370564,3.4613492488861084,3.4613492488861084,51,8
230,5032,specialized_enriched,active_fraction,0.01260682288557291,0.0036433814093470573,3.460198402404785,3.460198402404785,69,8
231,14727,specialized_enriched,mean,0.09249719977378845,0.026746759191155434,3.4582581520080566,3.4582581520080566,75,8
232,14353,specialized_enriched,mean,0.05034194886684418,0.014557037502527237,3.4582550525665283,3.4582550525665283,80,8
233,4174,specialized_enriched,mean,0.10131394863128662,0.02935740537941456,3.451052665710449,3.451052665710449,80,8
234,1402,specialized_enriched,mean,0.03315535560250282,0.009640742093324661,3.439087390899658,3.439087390899658,14,8
235,15848,specialized_enriched,mean,0.04213707894086838,0.012255341745913029,3.4382622241973877,3.4382622241973877,80,8
236,9442,specialized_enriched,mean,0.04118713364005089,0.011992160230875015,3.434504985809326,3.434504985809326,69,8
237,6388,specialized_enriched,active_fraction,0.007844244129955769,0.0022856215946376324,3.4319958686828613,3.4319958686828613,75,8
238,3731,specialized_enriched,active_fraction,0.008107084780931473,0.0023627597838640213,3.4311928749084473,3.4311928749084473,62,8
239,12591,specialized_enriched,mean,0.1478966623544693,0.04312782734632492,3.42926287651062,3.42926287651062,80,8
240,7680,specialized_enriched,active_fraction,0.045725006610155106,0.013357503339648247,3.4231700897216797,3.4231700897216797,72,8
241,11269,specialized_enriched,active_fraction,0.007331617642194033,0.002142081269994378,3.4226608276367188,3.4226608276367188,78,8
242,5442,specialized_enriched,active_fraction,0.0184115432202816,0.005380403716117144,3.4219632148742676,3.4219632148742676,71,8
243,1449,specialized_enriched,mean,0.07048502564430237,0.020599033683538437,3.4217636585235596,3.4217636585235596,79,8
